GRID_CD,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_lon,center_lat,center_x_central,center_y_central,center_adm_cd,center_adm_nm,adm_nm_norm,pop_2024_grid,households_2026_adm,pop_2026_adm,pop_male_2026_adm,pop_female_2026_adm,pop_2024_adm_sum,grid_count_in_adm,pop_ratio_in_adm_2024,pop_2026_est,pop_2026_est_int,pop_male_2026_est,pop_male_2026_est_int,pop_female_2026_est,pop_female_2026_est_int,households_2026_est,households_2026_est_int,fallback_admin_population_added,fallback_admin_names,fallback_pop_2026_est_added,fallback_pop_male_2026_est_added,fallback_pop_female_2026_est_added,fallback_households_2026_est_added,commerce_total,commerce_major_과학_기술,commerce_major_교육,commerce_major_보건의료,commerce_major_부동산,commerce_major_소매,commerce_major_수리_개인,commerce_major_숙박,commerce_major_시설관리_임대,commerce_major_예술_스포츠,commerce_major_음식,commerce_middle_가구_소매,commerce_middle_가전_통신_소매,commerce_middle_가전제품_수리,commerce_middle_가정용품_대여,commerce_middle_고용_알선,commerce_middle_광고,commerce_middle_교육_지원,commerce_middle_구내식당_뷔페,commerce_middle_기술_서비스,commerce_middle_기타_가정용품_수리,commerce_middle_기타_간이,commerce_middle_기타_개인,commerce_middle_기타_교육,commerce_middle_기타_보건,commerce_middle_기타_사업_서비스,commerce_middle_기타_상품_소매,commerce_middle_기타_생활용품_소매,commerce_middle_기타_숙박,commerce_middle_기타_전문_과학,commerce_middle_담배_소매,commerce_middle_도서관_사적지,commerce_middle_동남아시아,commerce_middle_모터사이클_소매,commerce_middle_모터사이클_수리,commerce_middle_법무관련,commerce_middle_병원,commerce_middle_본사_경영_컨설팅,commerce_middle_부동산_서비스,commerce_middle_비알코올,commerce_middle_사무_지원,commerce_middle_사진_촬영,commerce_middle_산업용품_대여,commerce_middle_서양식,commerce_middle_섬유_의복_신발_소매,commerce_middle_세탁,commerce_middle_수의,commerce_middle_스포츠_서비스,commerce_middle_시계_귀금속_소매,commerce_middle_시설관리,commerce_middle_시장_조사,commerce_middle_식료품_소매,commerce_middle_식물_소매,commerce_middle_안경_정밀기기_소매,commerce_middle_애완동물_용품_소매,commerce_middle_여행사_보조,commerce_middle_연료_소매,commerce_middle_오락용품_소매,commerce_middle_욕탕_신체관리,commerce_middle_운송장비_대여,commerce_middle_유원지_오락,commerce_middle_음료_소매,commerce_middle_의약_화장품_소매,commerce_middle_의원,commerce_middle_이용_미용,commerce_middle_인쇄_제품제작,commerce_middle_일반_교육,commerce_middle_일반_숙박,commerce_middle_일식,commerce_middle_자동차_부품_소매,commerce_middle_자동차_수리_세차,commerce_middle_장례식장,commerce_middle_장식품_소매,commerce_middle_전문_디자인,commerce_middle_조경_유지,commerce_middle_종합_소매,commerce_middle_주점,commerce_middle_중고_상품_소매,commerce_middle_중식,commerce_middle_철물_건설자재_소매,commerce_middle_청소_방제,commerce_middle_컴퓨터_수리,commerce_middle_통신장비_수리,commerce_middle_한식,commerce_middle_회계_세무,hospital_total,hospital_type_병원,hospital_type_보건소,hospital_type_보건지소,hospital_type_보건진료소,hospital_type_상급종합,hospital_type_요양병원,hospital_type_의원,hospital_type_정신병원,hospital_type_종합병원,hospital_type_치과병원,hospital_type_치과의원,hospital_type_한방병원,hospital_type_한의원,hospital_doctor_sum,pharmacy_total,address_facility_total,admin_agency_count,elderly_welfare_count,good_price_shop_count,outdoor_shelter_count,school_count,shared_medical_equipment_count,theater_count,underpass_count,elderly_welfare_시설급여제공_장기요양기관,elderly_welfare_재가급여제공_장기요양기관,elderly_welfare_재가장기요양기관,good_price_shop_기타비요식업,good_price_shop_기타요식업,good_price_shop_미용업,good_price_shop_세탁업,good_price_shop_숙박업,good_price_shop_양식,good_price_shop_이미용업,good_price_shop_일식,good_price_shop_중식,good_price_shop_한식,outdoor_shelter_4각_원두막,outdoor_shelter_그늘막_및_벤치,outdoor_shelter_그늘막_파고라,outdoor_shelter_막구조_파고라,outdoor_shelter_사각_파고라A,outdoor_shelter_사각_파고라B,outdoor_shelter_사각정,outdoor_shelter_사각정자,outdoor_shelter_사각퍼걸러,outdoor_shelter_육각정,outdoor_shelter_육각정자,outdoor_shelter_정자,outdoor_shelter_정자_1개,outdoor_shelter_정자_2개,outdoor_shelter_정자_3개,outdoor_shelter_정자_7개,outdoor_shelter_정자_8개,outdoor_shelter_캐노피_파고라,outdoor_shelter_파고라,outdoor_shelter_파고라_10개,outdoor_shelter_파고라_16개,outdoor_shelter_파고라_1개,outdoor_shelter_파고라_2개,outdoor_shelter_파고라_3개,outdoor_shelter_파고라_4개,outdoor_shelter_파고라_5개,outdoor_shelter_파고라_6개,outdoor_shelter_파고라_8개,outdoor_shelter_파고라_9개,outdoor_shelter_파라솔_그늘막,outdoor_shelter_파라솔의자,outdoor_shelter_팔각정,outdoor_shelter_팔각정_1개,outdoor_shelter_팔각정자,outdoor_shelter_팔각정자_1개,outdoor_shelter_퍼걸러,school_각종학교,school_고등학교,school_유치원,school_중학교,school_초등학교,school_특수학교,theater_영업_정상,theater_폐업,underpass_지하도,underpass_지하차도,population_demand_index,life_welfare_index,commerce_index,medical_index,education_index,leisure_index,commerce_facilities_total,commerce_per_1000,medical_facilities_total,medical_per_1000,education_facilities_total,education_per_1000,life_welfare_facilities_total,life_welfare_per_1000,leisure_facilities_total,leisure_per_1000,gmm_input_scaled_population_demand_index,gmm_input_scaled_life_welfare_index,gmm_input_scaled_commerce_index,gmm_input_scaled_medical_index,gmm_input_scaled_education_index,gmm_input_scaled_leisure_index,gmm_k,gmm_cluster_raw,gmm_cluster,gmm_prob_1,gmm_prob_2,gmm_prob_3,gmm_prob_4,gmm_prob_5,gmm_prob_6,gmm_prob_7,gmm_prob_8,gmm_prob_9,gmm_prob_10,gmm_max_prob,gmm_second_prob,gmm_prob_margin,gmm_uncertainty,gmm_entropy_norm
다바76a71a,976000.0,1871000.0,976500.0,1871500.0,976250.0,1871250.0,500,official_sgis_100m_center_in_cheonan,127.23363450056108,36.83917632723547,220839.93049792785,471190.8413849142,34011110,목천읍,목천읍,5.0,11190,21741,11164,10577,23549.0,256,0.0002123232409019,4.616119580449276,5,2.37037666142936,2,2.245742919019916,2,2.375897065692811,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396256023425525,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.3965433944925309,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.0726905707547512e-65,1.8465782282568742e-13,1.9174570968271654e-34,0.9999999789318361,1.245465250644301e-10,2.094343314161001e-08,3.1574357675312723e-169,1.96400981046459e-18,0.0,0.0,0.9999999789318361,2.094343314161001e-08,0.999999957988403,2.1068163880144652e-08,1.7120935107840723e-07
다바80a58b,980000.0,1858500.0,980500.0,1859000.0,980250.0,1858750.0,500,official_sgis_100m_center_in_cheonan,127.27881977808202,36.726584717539446,224906.82234156405,458706.9123199036,34011350,수신면,수신면,13.0,1211,1991,1117,874,2919.0,105,0.0044535799931483,8.867077766358342,9,4.974648852346695,5,3.892428914011648,4,5.393285371702638,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11396460076378578,0.34790078921291945,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,0.2763098735801277,0,0.0,0,0.0,0,0.0,1,111.1111111111111,1,111.1111111111111,-0.11404724967506107,0.5812249549387113,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,0.3596262950444389,10,7,6,6.035273807541444e-51,1.7857481732496819e-06,1.7490580666971563e-24,0.0,0.0,0.9999982137589597,6.644894674351227e-141,4.928673004586322e-10,0.0,0.0,0.9999982137589597,1.7857481732496819e-06,0.9999964280107865,1.7862410403024498e-06,1.1045142734759206e-05
다바83b70a,983500.0,1870000.0,984000.0,1870500.0,983750.0,1870250.0,500,official_sgis_100m_center_in_cheonan,127.31777083067502,36.83032039084176,228348.08172557584,470229.705972404,34011360,병천면,병천면,73.0,3622,5833,3217,2616,6590.0,224,0.0110773899848254,64.61441578148711,65,35.63596358118361,36,28.97845220030349,29,40.122306525037935,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7723007896873842,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7728608743015268,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,5.208139870114847e-37,4.041263385936398e-12,6.310035971466258e-23,0.9999999425579754,7.499398103181559e-10,5.66880441930015e-08,5.113741830956819e-128,4.0290247060988656e-16,0.0,0.0,0.9999999425579754,5.66880441930015e-08,0.9999998858699313,5.744202458135561e-08,4.426263802533561e-07
다바81b59a,981500.0,1859000.0,982000.0,1859500.0,981750.0,1859250.0,500,official_sgis_100m_center_in_cheonan,127.2956062292153,36.73112213994125,226404.79718706492,459214.9387565872,34011350,수신면,수신면,0.0,1211,1991,1117,874,2919.0,105,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059785428150831,-0.1598901147733987,-0.013981413341039228,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,2,,0,,0,,0,,0,,-1.0605540011220433,-0.267122489042238,-0.016985123136517885,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.3182788838305015e-85,2.2624190186696541e-13,1.775055243516711e-40,0.9999999559092788,2.31498496462097e-10,4.385899623638662e-08,1.054354598015605e-191,2.103852654832457e-19,0.0,0.0,0.9999999559092788,4.385899623638662e-08,0.9999999120502826,4.409072118516377e-08,3.4409373033563843e-07
다바76b64a,976500.0,1864000.0,977000.0,1864500.0,976750.0,1864250.0,500,official_sgis_100m_center_in_cheonan,127.23945603228498,36.77608635720948,221376.7364459296,464190.7604573446,34011110,목천읍,목천읍,28.0,11190,21741,11164,10577,23549.0,256,0.0011890101490509,25.850269650515948,26,13.274109304004416,13,12.57616034651153,13,13.30502356787974,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31226287686094256,0.34790078921291945,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,0.2763098735801277,0,0.0,0,0.0,0,0.0,1,38.46153846153847,1,38.46153846153847,0.31248933478411584,0.5812249549387113,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,0.3596262950444389,10,7,6,3.407487728029315e-40,3.662357467364369e-06,2.281706565331345e-20,0.0,0.0,0.9999963360733004,2.2643487500600528e-126,1.5692323284252144e-09,0.0,0.0,0.9999963360733004,3.662357467364369e-06,0.999992673715833,3.663926699593034e-06,2.1514487723509594e-05
다바84b71a,984500.0,1871000.0,985000.0,1871500.0,984750.0,1871250.0,500,official_sgis_100m_center_in_cheonan,127.3289648176456,36.839351689567216,229343.24153753623,471235.3334825422,34011360,병천면,병천면,0.0,3622,5833,3217,2616,6590.0,224,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059785428150831,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,,0,,0,,0,,0,,-1.0605540011220433,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,8,10,3.2957552833042574e-93,6.547915199914008e-20,1.708631404156154e-48,7.79414359563903e-07,1.2561511615746038e-16,2.5414863000271514e-14,6.581935423894396e-202,2.265657419683699e-25,0.0,0.9999992205856127,0.9999992205856127,7.79414359563903e-07,0.9999984411712531,7.794143872530412e-07,5.099339001408633e-06
다바64a71a,964000.0,1871000.0,964500.0,1871500.0,964250.0,1871250.0,500,official_sgis_100m_center_in_cheonan,127.09905231758052,36.83879862913536,208835.3912967514,471128.0300305845,34012610,부성2동,부성2동,700.0,27845,63798,33803,29995,57626.0,28,0.0121472946239544,774.973102419047,775,410.6150001735328,411,364.3581022455142,364,338.2414188040121,338,0,,0,0,0,0,33,0,5,0,2,5,4,0,0,2,15,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8323440968820905,0.34790078921291945,1.016403019312763,-0.13348295533506102,1.2675058730640036,1.3850750863307613,33,42.58064516129032,0,0.0,5,6.451612903225806,1,1.2903225806451613,3,3.870967741935484,1.8336729414853623,0.5812249549387113,1.2347628968726723,-0.19136898366790048,1.482978404869207,1.8027203125299833,10,5,2,7.966352040742508e-10,0.9999782669428382,1.872993364609206e-05,0.0,0.0,0.0,7.398324174755149e-61,3.0023268805896164e-06,0.0,0.0,0.9999782669428382,1.872993364609206e-05,0.9999595370091922,2.1733057161799074e-05,0.00011457125154551689
다바74b71a,974500.0,1871000.0,975000.0,1871500.0,974750.0,1871250.0,500,official_sgis_100m_center_in_cheonan,127.21681159745812,36.83913744620918,219339.3544412003,471182.9899038406,34011110,목천읍,목천읍,18.0,11190,21741,11164,10577,23549.0,256,0.000764363667247,16.618030489617393,17,8.533355981145696,9,8.084674508471698,8,8.553229436494119,9,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1405751005660176,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1406770478280299,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,4.3247232914600945e-51,5.823154549524257e-13,9.223218024647522e-29,0.9999999748216662,1.9896844041465914e-10,2.4978781512757722e-08,2.070348221392987e-149,1.6615744515526752e-17,0.0,0.0,0.9999999748216662,2.4978781512757722e-08,0.9999999498428848,2.5178333751263438e-08,2.027715785698334e-07
다바68a64a,968000.0,1864000.0,968500.0,1864500.0,968250.0,1864250.0,500,official_sgis_100m_center_in_cheonan,127.14420484244604,36.77583961753136,212873.49968272023,464146.3343681984,34011580,청룡동,청룡동,402.0,24809,59895,29913,29982,60525.0,68,0.0066418835192069,397.8156133828997,398,198.6786617100372,199,199.13695167286244,199,164.77848822800496,165,0,,0,0,0,0,24,2,0,0,1,6,5,1,3,2,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5109717400165712,-0.1598901147733987,1.213084761798743,-0.13348295533506102,-0.239066265845104,0.877284182344443,24,60.30150753768844,0,0.0,0,0.0,0,0.0,2,5.025125628140704,1.5120675203592664,-0.267122489042238,1.4736989424170464,-0.19136898366790048,-0.2797068771949649,1.1418139211233471,10,7,6,3.735389565220185e-17,6.046838383599231e-05,1.0031423283004323e-09,0.0,3.2293193594551876e-06,0.999936296702911,1.6077197411586443e-87,4.5907510514490265e-09,0.0,0.0,0.999936296702911,6.046838383599231e-05,0.999875828319075,6.37032970890461e-05,0.00030052841072698307
다바81b73a,981500.0,1873000.0,982000.0,1873500.0,981750.0,1873250.0,500,official_sgis_100m_center_in_cheonan,127.29527066554256,36.8573277308603,226331.59291741223,473220.4121127671,34011330,북면,북면,0.0,2407,4000,2096,1904,4663.0,234,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059785428150831,-0.1598901147733987,-0.4003086724690429,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,0,,0,,0,,0,,0,,-1.0605540011220433,-0.267122489042238,-0.48630935433007566,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,8,10,3.2957552833042574e-93,6.547915199914008e-20,1.708631404156154e-48,7.79414359563903e-07,1.2561511615746038e-16,2.5414863000271514e-14,6.581935423894396e-202,2.265657419683699e-25,0.0,0.9999992205856127,0.9999992205856127,7.79414359563903e-07,0.9999984411712531,7.794143872530412e-07,5.099339001408633e-06
다바77b64b,977500.0,1864500.0,978000.0,1865000.0,977750.0,1864750.0,500,official_sgis_100m_center_in_cheonan,127.25064752632184,36.78061771220427,222374.5090089617,464696.1803796252,34011330,북면,북면,53.0,2407,4000,2096,1904,4663.0,234,0.0113660733433411,45.46429337336479,46,23.823289727643147,24,21.64100364572164,22,27.35813853742226,27,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6041228697419057,-0.1598901147733987,0.13355170365034416,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,1,21.73913043478261,0,0.0,0,0.0,0,0.0,0,0.0,0.6045609890976181,-0.267122489042238,0.1622434067473346,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.4726016741441943e-39,2.652133297109963e-12,2.926411766209516e-23,0.9999999590146169,3.4526173242218595e-10,4.063746879158042e-08,3.0239086535644546e-129,4.2337253114889105e-17,0.0,0.0,0.9999999590146169,4.063746879158042e-08,0.9999999183771481,4.098538308738853e-08,3.2145175605016857e-07
다바63b80b,963500.0,1880500.0,964000.0,1881000.0,963750.0,1880750.0,500,official_sgis_100m_center_in_cheonan,127.09299054661308,36.92441621540395,208285.4308116997,480628.9382638752,34012110,성환읍,성환읍,53.0,11145,21420,11139,10281,27407.0,230,0.0019338125296457,41.42226438501113,41,21.540737767723574,22,19.881526617287555,20,21.55234064290145,22,0,,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5311598903972379,-0.1598901147733987,-0.05695119169637984,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,3,73.17073170731707,0,0.0,0,0.0,0,0.0,0,0.0,0.5315450958589357,-0.267122489042238,-0.06918635334920621,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,1.595153375663149e-41,1.6003981891373647e-12,2.200859465633681e-24,0.999999967851967,2.984687311473498e-10,3.184796288369132e-08,2.854710112811797e-133,4.106658283603014e-17,0.0,0.0,0.999999967851967,3.184796288369132e-08,0.999999936004004,3.214803301343494e-08,2.555851136069672e-07
다바64a79b,964000.0,1879500.0,964500.0,1880000.0,964250.0,1879750.0,500,official_sgis_100m_center_in_cheonan,127.09865158829132,36.91542098802213,208790.86060060575,479631.1889894576,34012110,성환읍,성환읍,58.0,11145,21420,11139,10281,27407.0,230,0.0021162476739519,45.33002517604992,45,23.572882840150328,24,21.75714233589959,22,23.58558032619404,24,0,,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571614102030289,-0.1598901147733987,-0.16901649622730777,-0.13348295533506102,-0.239066265845104,-0.2314810304061905,4,88.88888888888889,0,0.0,0,0.0,0,0.0,0,0.0,0.5720286455191071,-0.267122489042238,-0.2053273106587269,-0.19136898366790048,-0.2797068771949649,-0.30128009636219716,10,0,4,7.128992534946631e-41,1.6815385931292354e-12,2.691707777382271e-24,0.9999999663707305,3.4203136135007267e-10,3.328555618192069e-08,7.443694212484292e-133,6.499786944238579e-17,0.0,0.0,0.9999999663707305,3.328555618192069e-08,0.9999999330851743,3.362926948025091e-08,2.6676332621916097e-07
